SeniorCitizen,tenure,MonthlyCharges,Churn,TotalCharges_scaled,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_FE,MultipleLines_FE,InternetService_FE,OnlineSecurity_FE,OnlineBackup_FE,DeviceProtection_FE,TechSupport_FE,StreamingTV_FE,StreamingMovies_FE,Contract_FE,PaperlessBilling_FE,PaymentMethod_FE
0,29,20.0,0,0.06014885760443111,1,0,0,1,0,1,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.20914383075394008,0.4077807752378248,0.3357944057929859
1,23,86.8,0,0.22583083314101085,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,57,58.75,0,0.39448996076621273,1,0,0,1,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.21922476217520942
0,72,45.25,0,0.3601430879298408,0,1,0,1,0,1,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.3989777083629135,0.39542808462303,0.24066448956410622,0.4077807752378248,0.2161010932841119
0,66,56.6,0,0.43507962150934687,0,1,0,1,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.39542808462303,0.24066448956410622,0.5922192247621753,0.21922476217520942
0,65,84.2,0,0.6122432494807293,0,1,0,1,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.5922192247621753,0.21922476217520942
0,8,80.0,0,0.06990537733671821,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.39542808462303,0.5501916796819537,0.5922192247621753,0.21922476217520942
0,4,70.15,1,0.028796445880452347,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,71,24.75,0,0.2097969074544196,1,0,0,1,1,0,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.21922476217520942
0,1,20.2,0,0.0001615508885298867,0,1,0,1,0,1,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.20914383075394008,0.5922192247621753,0.3357944057929859
0,4,50.05,1,0.018526425109623816,0,1,0,1,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,12,19.35,0,0.0231421647819063,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.20914383075394008,0.5922192247621753,0.21922476217520942
0,24,50.6,0,0.1465439649203785,0,1,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.22887973874769274
0,31,81.15,0,0.29159358412185554,1,0,0,1,0,1,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.22887973874769274
0,1,55.2,1,0.0042003231017770605,1,0,0,1,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.39542808462303,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,30,89.9,0,0.31206438956842836,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.2161010932841119
0,47,85.3,0,0.47178052157858297,1,0,0,1,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.5922192247621753,0.2161010932841119
0,54,108.0,0,0.6625721209323794,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.5922192247621753,0.2161010932841119
0,50,93.5,0,0.5456612047080545,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.2161010932841119
0,1,84.6,1,0.007592891760904685,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,72,20.25,0,0.17864066466651282,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.2161010932841119
0,29,25.15,0,0.07883683360258482,1,0,1,0,1,0,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,2,54.4,1,0.010996999769213017,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,10,29.6,0,0.032339026078929155,1,0,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.39542808462303,0.24066448956410622,0.5922192247621753,0.22887973874769274
0,18,73.15,0,0.14852873297945998,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,11,95.0,1,0.1271059312254789,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,16,19.75,0,0.030642741749365338,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.22887973874769274
0,72,86.6,0,0.730636972074775,1,0,1,0,1,0,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.21922476217520942
0,72,109.2,0,0.9069351488576045,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.21922476217520942
0,41,74.7,0,0.36566466651280866,1,0,0,1,0,1,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.2161010932841119
1,65,94.4,0,0.7047484421878606,1,0,0,1,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.4077807752378248,0.3357944057929859
1,13,54.8,0,0.08221786291253173,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,4,75.35,0,0.029379183014078002,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,41,65.0,0,0.28998384491114704,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.20914383075394008,0.4077807752378248,0.22887973874769274
1,15,74.4,1,0.12179783060235402,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,1,48.55,1,0.0034329563812600964,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,42,99.0,0,0.4938437572120932,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.3357944057929859
0,51,93.5,0,0.5308966074313409,1,0,0,1,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.39542808462303,0.20914383075394008,0.5922192247621753,0.3357944057929859
0,2,70.4,1,0.01481075467343642,1,0,0,1,0,1,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.3357944057929859
1,1,40.2,1,0.0024694207246711286,0,1,0,1,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.39542808462303,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,32,83.7,0,0.3016962843295638,0,1,1,0,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.4077807752378248,0.2161010932841119
0,10,19.85,0,0.02010731594738057,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,67,59.55,0,0.47139395338102924,1,0,0,1,0,1,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.5922192247621753,0.3357944057929859
0,61,115.1,0,0.8065255019616894,1,0,0,1,0,1,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.2161010932841119
0,50,114.35,0,0.6660858527579046,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.4077807752378248,0.2161010932841119
0,2,44.6,1,0.007125548119086083,1,0,0,1,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.2161010932841119
1,29,45.0,0,0.1396088160627741,1,0,0,1,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,3,41.15,1,0.013085621970920839,0,1,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,13,106.9,1,0.15526194322640202,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,57,89.85,0,0.5661839372259405,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,31,49.85,0,0.1732402492499423,1,0,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.3879028822944768,0.24066448956410622,0.5922192247621753,0.21922476217520942
0,45,113.3,0,0.5785195015001154,1,0,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.4077807752378248,0.22887973874769274
0,61,88.1,0,0.6355815831987076,1,0,0,1,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.22887973874769274
0,50,24.9,0,0.1357546734364182,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.21922476217520942
1,19,105.0,0,0.22945418878375262,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,59,19.35,1,0.1247172859450727,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.22887973874769274
0,71,24.25,0,0.1978017539810755,1,0,0,1,1,0,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.5922192247621753,0.2161010932841119
1,16,94.45,1,0.17221324717285946,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,57,59.75,0,0.3959554581121625,0,1,0,1,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.39542808462303,0.24066448956410622,0.5922192247621753,0.3357944057929859
0,1,24.8,1,0.0006923609508423722,0,1,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.21922476217520942
1,20,107.05,0,0.24847103623355646,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,1,70.6,1,0.005977382875605816,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,5,85.4,1,0.04411493191783984,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,52,105.05,1,0.6469016847449804,1,0,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
1,21,64.95,0,0.15243480267712903,0,1,0,1,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.21922476217520942
0,14,55.0,0,0.08690860835448881,0,1,1,0,1,0,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,5,50.55,0,0.026073159473805677,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.21922476217520942
0,6,55.15,0,0.03509116085852758,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,10,51.2,0,0.05532540964689592,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,1,25.4,0,0.0007615970459266094,1,0,1,0,0,1,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,68,54.45,0,0.4233729517655204,1,0,1,0,1,0,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,18,95.15,1,0.2032252480960074,0,1,0,1,0,1,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,22,76.0,0,0.20364643434110316,1,0,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.20914383075394008,0.5922192247621753,0.2161010932841119
0,20,44.35,0,0.10481767828294485,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,1,70.0,1,0.005908146780521578,0,1,0,1,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.4077807752378248,0.3357944057929859
1,8,74.5,1,0.06782252480960074,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,10,44.85,1,0.048072928686822065,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.2161010932841119
1,24,76.1,1,0.1954650357719825,0,1,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,35,61.2,0,0.23106392799446113,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.2866676132329973,0.3448814425670879,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.39542808462303,0.20914383075394008,0.4077807752378248,0.22887973874769274
0,23,86.8,0,0.22178629125317334,0,1,0,1,0,1,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.3989777083629135,0.39542808462303,0.20914383075394008,0.4077807752378248,0.22887973874769274
1,6,89.35,0,0.06335102700207708,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,12,19.7,0,0.023257558273713362,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,1,20.25,0,0.00016732056312024,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.4077807752378248,0.22887973874769274
0,71,76.05,0,0.6251615508885299,1,0,0,1,0,1,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.3989777083629135,0.39542808462303,0.24066448956410622,0.4077807752378248,0.3357944057929859
1,35,100.8,0,0.3944957304408031,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,40,74.55,0,0.3458285252711747,0,1,0,1,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,1,73.6,1,0.006323563351027001,1,0,1,0,0,1,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,23,64.9,0,0.17205169628432956,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.21922476217520942
1,4,95.45,1,0.04353796445880453,1,0,1,0,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,4,90.4,0,0.03898569120701593,0,1,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.2902172369728809,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,68,60.3,0,0.47198246018924533,1,0,0,1,0,1,0.09683373562402385,0.09683373562402385,0.34374556297032516,0.4966633536845094,0.3448814425670879,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.2161010932841119
0,38,81.85,0,0.36036233556427416,0,1,1,0,0,1,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.22887973874769274
0,52,24.8,0,0.13966074313408725,0,1,0,1,0,1,0.9031662643759761,0.42183728524776376,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.24066448956410622,0.4077807752378248,0.22887973874769274
1,32,74.9,1,0.26362220170782363,0,1,0,1,1,0,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.43844952435041884,0.43944341899758627,0.4931137299446259,0.3989777083629135,0.39542808462303,0.5501916796819537,0.5922192247621753,0.3357944057929859
0,29,75.55,0,0.2348949919224556,0,1,0,1,0,1,0.9031662643759761,0.48132897912821243,0.34374556297032516,0.4966633536845094,0.43844952435041884,0.3438875479199205,0.2902172369728809,0.38435325855459324,0.3879028822944768,0.24066448956410622,0.4077807752378248,0.22887973874769274
1,38,101.15,0,0.42961573967228245,0,1,0,1,0,1,0.9031662643759761,0.42183728524776376,0.4395854039471816,0.4966633536845094,0.3448814425670879,0.43944341899758627,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.5501916796819537,0.4077807752378248,0.3357944057929859
0,48,78.75,0,0.42276136625894295,0,1,1,0,0,1,0.9031662643759761,0.42183728524776376,0.34374556297032516,0.2866676132329973,0.43844952435041884,0.3438875479199205,0.4931137299446259,0.38435325855459324,0.3879028822944768,0.20914383075394008,0.5922192247621753,0.2161010932841119
0,1,19.25,0,5.192707131317781e-05,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.21666903308249325,0.5501916796819537,0.5922192247621753,0.21922476217520942
0,22,89.05,0,0.2154915762750981,1,0,1,0,1,0,0.9031662643759761,0.48132897912821243,0.4395854039471816,0.2866676132329973,0.43844952435041884,0.43944341899758627,0.2902172369728809,0.3989777083629135,0.3879028822944768,0.5501916796819537,0.5922192247621753,0.3357944057929859
